"","ADIPOSE_TISSUE Median_TPM","ADRENAL_GLAND Median_TPM","BLADDER Median_TPM","BLOOD Median_TPM","BLOOD_VESSEL Median_TPM","BRAIN Median_TPM","BREAST Median_TPM","CERVIX_UTERI Median_TPM","COLON Median_TPM","ESOPHAGUS Median_TPM","FALLOPIAN_TUBE Median_TPM","HEART Median_TPM","KIDNEY Median_TPM","LIVER Median_TPM","LUNG Median_TPM","MUSCLE Median_TPM","NERVE Median_TPM","OVARY Median_TPM","PANCREAS Median_TPM","PITUITARY Median_TPM","PROSTATE Median_TPM","SALIVARY_GLAND Median_TPM","SKIN Median_TPM","SMALL_INTESTINE Median_TPM","SPLEEN Median_TPM","STOMACH Median_TPM","TESTIS Median_TPM","THYROID Median_TPM","UTERUS Median_TPM","VAGINA Median_TPM"
"ENSG00000164053",6.25109518770414,4.13654800667599,6.97880678951002,2.0357854058594,6.1600613391583,2.20961378939818,7.05402445917379,9.33086826420381,5.40843049588023,5.92730391040362,8.7205808788742,1.92279372896821,2.2836885024972,2.26863125708728,6.02295640214753,3.19181598403317,11.0373735279939,7.79954039258873,2.4329482309523,4.78546911762895,8.06317375449598,4.64371838590107,8.2361194461006,5.15473400506242,6.57919722890958,3.82752350944032,40.1891972517489,10.3834076134207,9.13013295457512,7.83841771375141
"ENSG00000213689",14.753211292296,17.0067489515807,17.9152551403622,12.5879455220498,15.7240582704705,10.1248639581462,16.6633412384568,19.4582201281057,13.0143205753138,16.8354957250579,19.2139667422494,4.28655420117275,9.4697632992496,6.6506529182586,23.0895030812776,6.36884309517167,20.9180978818779,12.4698621601598,8.62440221818152,34.9941212637086,26.4304839173765,24.7373692593477,31.2685230310758,17.6946994291171,36.0744369124385,12.2358783753821,16.6853982539426,21.0571035307227,17.5776701834772,20.8049087375586
"ENSG00000239672",15.8242460457806,23.7558959775964,13.517318829804,2.60911254547926,12.0804124362836,20.090970593662,16.0443950638847,15.7332326413134,9.6311713367133,12.6344630593743,12.4260893197608,4.90103567465381,10.3201061675519,10.9424947707934,12.7935532495643,5.27886524128506,17.1405306534641,13.2874480466546,11.2870095190504,20.9064443988016,14.8243212457611,13.3780394526978,22.7835174189652,10.1193567130417,15.6690133491736,9.06414413122043,12.9841770822977,15.774301672959,14.43055211484,18.2710762455934
"ENSG00000100823",101.211603186991,104.966852252558,103.946332339639,24.6408265693271,85.1642556648293,45.6033683226403,108.423151774164,124.792018504569,85.7133512655607,81.3822373614127,119.391954079978,36.0821295389084,46.0186446778167,45.841885458492,97.0020081191342,54.3657433345609,100.996041798984,142.909124049904,55.1115133883099,71.7661784215863,94.0144087979941,75.6634089759831,116.584737961433,92.5765079497088,103.690523076772,77.6165286033317,39.0023416684699,116.625786708269,119.790901976148,90.7246427230134
"ENSG00000157426",5.1244683304786,5.71728442856393,6.00243833047112,0.950091054728383,4.97109538580492,2.72295348643612,6.10065057742035,8.63285571486439,4.47237187125856,4.70199727935503,7.21353656870569,1.72368698774141,2.8319282179279,2.60402840627594,5.39744245531697,2.13754552876203,8.73178452460286,8.96127800174008,2.23695194010243,8.510831676341,6.5617517997289,5.20365657365796,7.66409238427697,4.78451290046823,5.77831985356378,3.38922567865787,6.92233187603672,8.37141592730892,7.88237990283249,6.79511821262989
"ENSG00000146109",13.6541037541943,9.49906449662518,14.7672790851183,8.40515710740351,14.0121774327176,5.6141007969543,14.8098241017104,17.4429192815395,13.4409283144612,14.7710966205089,18.4440554829204,4.39991148443836,5.3617582500592,7.67880928163625,14.4153455399396,5.97738419644499,14.1872709363616,16.3517300526466,6.3838629517638,12.9266085973399,14.1237511765005,11.6275609970575,18.8949125776614,16.0277347469186,21.965921835597,10.3965025575019,17.0981190476897,14.098305712319,19.9579931904277,15.7321766801896
"ENSG00000172493",37.1002529521048,18.7258360175212,30.9903276759753,5.5828888298364,32.5805368355111,4.02907133344129,32.2858826294496,38.8600980217783,29.5846458099216,24.033006382745,38.9436261617316,11.3171129662981,18.2774182199518,8.18705491104298,32.0727303541653,30.9329883389414,41.3267222587747,39.7034945431755,12.7415169458449,20.058270579463,22.6278002488804,20.3429765644585,25.7918027869677,22.256268032791,18.5187190773813,13.3646343582959,8.81199963226391,73.3148135848187,44.7242448227338,28.9360340187158
"ENSG00000196510",14.1234205131392,13.4499984348383,21.5947548934782,4.76633371372331,17.4697353080947,11.7431585932117,15.5427546626606,25.8440822395137,16.3481232397917,19.7128292193756,21.3668153887021,7.0380071359552,7.30851437679646,6.66052358566863,17.3267322731836,9.83065463235483,21.7370782838224,19.3399859568557,7.08620056548289,19.4574024395859,24.981983310983,16.8665254227596,18.5054125695071,15.6628990588562,20.5503197693666,10.4241998480869,35.4917690685775,21.2832435695245,25.6038811452392,27.1138668315334
"ENSG00000165997",10.5372252818679,4.12708647782709,6.54021306846032,1.9223556774822,7.62367040239555,2.98463199628939,8.3197486239152,7.41387672027781,5.67723354364883,6.63016395671421,8.09363477102936,2.7008344432231,2.88600200949111,7.5024918514932,12.3604436545313,2.32500434263411,8.95323013746626,11.2830975099876,5.23664148525626,11.2474929373167,6.08947484735465,7.00256638597454,8.50211809067144,7.46116776509461,4.40599775297312,4.62613651172702,7.57140498952665,8.24288029397371,8.56447872342105,8.883625192493
"ENSG00000183475",4.84246831107016,3.53330790457129,6.46543038385954,2.5504312883461,5.49003718120426,2.79319812080447,4.91354205554209,7.08229778650002,6.02439463566068,4.95755041256277,7.12051631446767,1.43960439640149,2.68286961628279,2.54859563889385,5.38962639562021,1.86040417212022,6.21054703689152,5.93494675435656,1.80881996370314,5.24794006756295,6.17646800112013,4.67693182037521,5.48785062187972,4.98397891672763,5.18593032250279,2.73961366982299,8.19885332277205,5.9795353083719,7.87823037207496,5.58137335596253
"ENSG00000166170",20.6195922143502,9.79656275271197,17.7684140280655,3.1874062504843,19.9783382779514,10.1874359649795,19.295325168154,16.3190224071906,15.3791625006609,17.9216565659125,20.0287895537117,5.32647895767746,9.95793439965595,4.84914093190161,17.9112465437597,7.64544649636809,22.2588979958894,11.227044931603,5.06620383845392,17.6381470270117,16.0063104600295,16.5229980268658,24.2319978726533,13.9106692527173,16.8107797185094,10.5087659774242,101.576427614181,21.4824522625099,18.677773450022,18.5436253561329
"ENSG00000177951",37.6754161200307,31.8160516302635,47.4312281483439,18.022583004386,53.9372187831481,14.414617046984,40.8208663418196,56.3355114109138,35.8046949954666,32.7937293874433,55.5510884194015,13.4849319407114,23.0079235933227,22.104615566021,45.4984659275142,10.2187422272039,49.6092132649681,60.0281312772273,37.0196748542645,70.5596448541598,53.0337118785853,41.3908887025414,38.9064307619353,38.8336427185267,40.9881901623671,32.0141281674726,50.2813452033273,51.7309511636825,55.7662142291856,39.3920421282574
"ENSG00000012048",1.06702985095756,0.768578321433959,1.48386656295749,0.664462430042337,0.973869795139986,0.747762208611262,1.10623676736085,1.60841518602685,1.6338612818512,1.56559537914264,1.52416581688118,0.790274920493542,0.351147532797845,0.769525241707323,1.40546019370149,0.695964592917524,2.0524379903528,1.28275432947454,0.48849405832792,1.74000595983065,1.18869172630882,1.06771564400802,1.78501322268388,1.71471731471024,1.79518527813096,0.869926969443433,8.69474116582522,3.56269216399251,1.86930575215813,1.81961384640163
"ENSG00000163633",1.70540090923125,1.05101053225388,1.87912845529838,0.150597888984614,1.53751437230513,0.791949436240257,1.87883578345174,2.51128311816155,1.47815362736525,1.46823372575446,1.51661619732703,1.13315854651679,1.13935203980696,0.391993398323455,1.77020850661934,1.34810150982684,1.83188738117685,1.41752643938618,0.691562975533413,1.41856823336554,2.15379533194692,1.67927939868219,2.02887896579839,1.00112920204632,0.880037808139944,0.873556753043353,5.17300897874929,2.74064530823453,2.27419496370476,1.94480519952521
"ENSG00000205208",2.93826016511014,2.26349939707826,2.93109765631446,0.831554727212488,3.13879353357065,1.28336585923592,2.80518343478562,4.42568768581283,2.69299688227013,2.36210210789053,3.35771881606363,1.30034120399122,1.17655148403147,0.647972538173079,3.52797035807867,0.838055309327327,3.98386669669106,4.00845604540991,1.67118660394806,2.1207984021365,2.63420388481746,2.11000582456701,2.63154731217855,2.6924851624012,3.11816531326847,1.88203574616458,14.0410696625686,4.7469601999809,5.52136497568027,3.36430403043177
"ENSG00000154781",13.8650057426534,7.97552097570853,15.6607041376583,7.04056071474066,14.8776823961537,4.49025396365719,14.6877376914665,19.9601013495217,12.5353542581183,12.5669344447843,16.2004368986167,4.14487081674847,6.98579779376265,5.34412080285563,13.0457162627076,6.47299522002023,19.3680787138209,22.3321210254711,6.48875634043116,14.5182449444665,16.2604685182348,11.3867489967454,12.6109502544614,12.5946197762455,14.7830299980078,10.3579252246079,19.1530921455844,17.5956240640665,21.4933478337464,16.2656098304113
"ENSG00000177875",1.17233015102168,4.91971874486048,2.84357320057247,0.0518553355663186,2.34598503823459,13.9068362165274,1.48708635199344,4.33945884042632,2.26418518982717,1.54025906996261,1.44293224849994,0.887996428220372,0.485076511614815,0.0884015047428871,1.13662071429447,0.536647193746901,8.41343667812539,10.2531714575104,0.352377573496266,18.4185100189113,2.11001192035681,0.554283305702211,0.574082944493298,0.957068537366032,1.16597775592664,0.712012353380799,12.7383598110266,1.66355875438594,10.0990011863618,2.10969675233522
"ENSG00000132964",7.13213014580832,6.49605126481297,14.3101304911237,1.25430964487349,9.82462590622432,4.97895180164677,6.73524345736078,9.21394381910501,17.7855851244142,9.97784194546935,9.15400892218472,3.60565985988622,4.33211965464946,4.20215340030228,9.46739885741954,4.53843788887955,9.05975715732512,7.37331176955715,5.71264491873954,9.14914817506577,10.4067136059472,6.18742505893316,7.89289822305325,10.0961573071367,6.91202986738511,7.57450459576209,17.2265995852108,7.76886798273356,12.0562315531869,9.32113739102864
"ENSG00000123080",17.8275262633565,9.43128519518388,8.63181231474631,4.06423874803154,21.0104694555779,3.19549585767036,16.3963056803272,15.7456668952174,10.8618214289985,10.6827394858569,11.629569440923,4.29104846331713,2.66685238893026,1.0122927386662,7.37740058990382,3.47497314692295,11.3301734410974,17.0563599841682,3.8355901779456,6.44154208545894,6.95408926555827,4.34898017726928,9.7575940213101,6.81557409277877,6.33580379060495,2.91757702163786,5.15922927892071,6.54641078776645,15.7898834354885,11.908129640679
"ENSG00000101639",5.64790837624986,3.51789291503206,7.14459376024904,1.32859007045724,5.96974083916114,3.28913925468278,6.2160028737793,11.3961789036996,6.33243512471816,5.19981825810822,7.90702160159372,2.41101606492268,2.9282234523652,2.4912847217273,6.38123334700902,2.10260035068101,10.840731761068,10.2830673211401,3.85252058489425,7.27185567688088,6.7985592475751,5.92312251276923,6.64557199676999,7.29523209084821,7.42018773665581,5.06770044538989,18.1256174722346,9.81301880209445,9.51401124239897,6.88277396488665
"ENSG00000266969",11.1591892810133,6.54267161570968,11.5376049341467,1.41859184239021,11.9679732933376,11.7483260531981,11.1803497934338,13.8247455976056,9.39297944573453,10.5229605890932,16.2746714760972,4.53060875728306,5.48757964770671,6.26629404516571,12.9090592155555,10.1228468786845,18.2945907869815,13.8681211964514,5.36248813942507,16.1436361815584,11.7496756440155,8.64006763752576,13.2182417218726,10.0373877929452,11.9597643354073,6.68448755475603,12.6273133184534,12.1326846708299,15.9369786454811,12.9591654504715
"ENSG00000198707",5.08220842519979,3.67707763517268,7.16911345415903,0.20599499413996,5.8068941860189,4.11306177731317,5.44586723629601,9.47716387761074,5.44631312786622,4.44841743855351,10.3691168953423,1.62920203096391,3.04660462421081,1.53949146825797,5.8226325519112,1.17869326709755,11.9619667010467,12.7914359037749,2.09620497643517,9.67505246423362,7.77387931105987,3.31077086017122,4.51127811151028,4.5389603305735,4.07007758215303,3.04542270646024,10.0924413074393,9.6046855853732,11.7706158279907,5.54880222453389
"ENSG00000134255",10.6399852835524,7.69944990527733,8.45936344243701,3.51458830030157,6.47857388931384,3.85430866224478,10.3683996546673,10.1167230710748,6.74539328162859,6.35748721583324,9.16633256618887,1.98009427552359,3.56099654257841,5.6622809138419,11.2345330242453,2.20745351179061,11.6082060057505,10.6158555825057,4.12567496519832,7.82103382192249,7.9679891761646,9.20343460874138,9.45796802548913,11.7780832327922,23.1916343226026,6.29509737308504,9.38000726066574,10.0270615036214,9.47480254377898,9.94118680714684
"ENSG00000149554",1.22893576617991,1.00455075095631,1.24215447586559,0.296828617006333,1.77070466067326,0.66877297434252,1.21727134080472,1.53320525875611,1.56116357801102,1.19121095636875,1.19604415166827,0.322487978226196,0.861669122415016,0.414107115996702,1.14407296165996,0.248431684040639,1.46520658681169,1.85737188040891,0.888076990936948,1.93117207486767,1.50593611395594,1.08855833224947,1.87311419181146,1.87507505604746,1.35685240171577,0.986896204713998,4.79330619817135,1.227065471934,1.36049359154165,1.87525858289335
"ENSG00000085872",18.9208052917354,15.249229320411,26.6119214799553,4.64260415512132,22.353451315901,11.2007930119161,21.6849552915169,29.2690845520851,20.5592996880588,19.5174411928615,26.6510913451112,7.3027265532477,10.0688624259852,11.8206589199168,20.1649065258723,14.5934515193083,28.313618301523,31.714881157481,9.32697237013054,26.1879151923057,26.6478312900562,18.1604143993714,21.3240998885269,20.212549921365,22.6047374113983,13.349053557667,37.9595119710504,28.7478853188313,31.2311198466148,23.2133246051174
"ENSG00000103245",6.34164555638428,5.74520247693594,8.85004131425065,2.83597066849656,6.61043804090446,6.80558999491311,7.64334075190462,9.964760135188,7.86481382417749,7.39200045171567,9.15507675625146,4.04013413178111,6.55662158493699,5.10876426525025,8.71381442235042,4.05407917925054,10.7057698453485,7.80988903949345,4.10884938700647,13.5041485140933,14.1579536356732,8.50449691251982,9.81827273414406,9.16898355362361,11.5982550346137,6.14971895802586,10.5884028070274,11.6045980429652,10.4712041372976,10.3637494383096
"ENSG00000038532",5.51652125814435,5.71226462549837,6.18794812026849,2.14491936672738,5.74415999676253,5.13532214005756,6.04467602403647,7.61696615640154,5.22458149064789,5.83763055462382,7.26632048495138,3.22640689910978,4.60240614423226,3.52408202785541,8.88766881650153,4.59014144216311,10.7752821692979,5.51319508636973,2.22803776076637,11.6361702933855,7.31485269938183,5.12017214569121,7.64981783983962,5.99087429007235,6.86254682736465,4.21349131689793,28.0954161435171,9.95256539253203,7.42131571445549,6.85222058081961
"ENSG00000174871",0.802772637034428,0.654452119643941,0.755222379987959,0.495889924708217,0.741844291052888,52.0833773076462,0.812320446115561,1.32228568416316,1.1651734133414,0.798281914546807,1.2626528931412,0.217430887141073,0.474747841858953,0.460732104695754,1.3080284937456,0.113997712107776,1.27849130069819,1.15375554382361,1.52846351316566,58.4055218385444,1.40280267431468,0.650634168021242,1.22602356231679,1.03627278652809,1.26453157490558,0.965038840259826,10.6795543743908,1.17990990741169,1.10475332109126,0.994061864464153
"ENSG00000256053",12.3350224610735,6.64666944331169,12.4853619093848,2.24669424527257,11.8383919092931,7.81546883074042,10.8305147827844,10.574390638399,12.4880992944903,11.5804386549555,9.12484963827625,6.87814601949033,8.19929988567041,4.42305240614705,9.09711214703073,21.4495424727105,11.2958737380089,9.03018478735932,6.57468527639118,9.66273636850115,10.2194165678659,8.18692061579818,10.6487886221481,6.79265309477563,7.42389548277192,7.37208255995684,46.9791752803834,12.4245522540035,10.755734991505,10.2603475674866
"ENSG00000131143",80.7504987979801,60.2810793572693,84.6056284678184,34.5106690796188,69.342991368698,107.104227493251,80.9775558899657,81.4252128019239,109.688889726773,90.145284491367,76.5509006775381,135.57805720674,70.0284006193119,47.5006969787525,77.8028259909207,100.277194839548,73.5303451289618,81.1440883710814,42.0438843009913,86.8011076199443,83.8208551609168,70.9165129318014,94.3377506364008,95.9595307941806,82.1103039831663,83.2185730851671,59.7415971479887,92.1115211857894,79.0069739991147,87.3885209877403
"ENSG00000088766",20.8532440837879,21.6609824958702,13.4777818144251,2.21621229786361,12.7638378452109,6.9377164347932,14.8847996709954,12.6822990202121,11.8413770241873,10.4387590178766,15.639679257488,12.523702539832,11.4690124512402,21.227770479889,23.0959683424606,14.2831597044829,12.8126992990068,14.5186016680056,8.92525166974997,12.2490401236893,16.6108600954139,11.2385591886898,9.13129736209845,11.9292676542755,9.3235452413173,15.4559421413755,17.6970280486102,16.0302009864292,14.084374506136,10.7303052951948
"ENSG00000132792",16.5830618500686,8.93345371601992,17.5304822014999,7.64771470905315,21.9039558844253,7.64679346003141,16.2859029756756,19.7072646388713,17.1460837662943,16.868378060579,20.9860371838184,8.89872869321556,6.8734457331741,7.39825537993114,18.7755917704934,9.48112179870603,20.7393105507674,16.470481627149,5.11401586026708,13.5765788209377,16.211444028955,10.6998643472755,16.1897619483981,15.2669827188819,30.2347585185856,12.7802121726366,38.2012586756145,14.2127241035209,23.37882438948,14.5555067332242
"ENSG00000152404",11.7111201436166,5.16669789112734,11.3712844774879,2.13807692590222,13.8392895516383,4.49061857088844,12.1965930732513,15.3887214407482,9.30295563780863,7.95466246503867,13.5107972261663,3.0651854933156,4.54992041234248,2.69428284103651,8.72122922978003,4.27343142315782,17.46671393198,16.3421508762085,3.02836697341545,7.89921249928089,9.16098415278579,6.93631066710391,8.62607367257526,7.16450926864335,8.51227455007994,4.82398486870041,8.79905000491529,11.7937672207135,16.7419877167808,10.6385153790088
